time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-11-12T20:44:35.610Z,40.803,31.27,10,4,mb,,,,1.23,us,usp0009hfu,2014-11-07T01:08:57.674Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T20:04:44.990Z,40.758,31.219,10,4.5,mb,,,,1.2,us,usp0009hfs,2014-11-07T01:08:57.661Z,"western Turkey",earthquake,,,,29,reviewed,us,us
1999-11-12T19:14:45.500Z,40.67,31.167,10,3.9,mb,,,,1.31,us,usp0009hfp,2014-11-07T01:08:57.653Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T19:06:30.150Z,40.781,31.179,10,4.1,mb,,,,1.16,us,usp0009hfm,2014-11-07T01:08:57.648Z,"western Turkey",earthquake,,,,12,reviewed,us,us
1999-11-12T18:59:12.410Z,40.728,31.038,10,3.8,mb,,,,0.63,us,usp0009hfh,2014-11-07T01:08:57.643Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T18:23:52.010Z,40.77,31.037,10,4.2,mb,,,,1.2,us,usp0009hfd,2014-11-07T01:08:57.636Z,"western Turkey",earthquake,,,,5,reviewed,us,us
1999-11-12T18:07:51.970Z,40.762,31.302,10,4,mb,,,,0.92,us,usp0009hf9,2014-11-07T01:08:57.621Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T17:46:56.820Z,40.732,30.953,10,4.5,mb,,,,1.19,us,usp0009hf4,2014-11-07T01:08:57.607Z,"western Turkey",earthquake,,,,27,reviewed,us,us
1999-11-12T17:22:54.340Z,40.793,31.116,10,4.6,mb,,,,0.91,us,usp0009hf1,2014-11-07T01:08:57.589Z,"western Turkey",earthquake,,,,21,reviewed,us,us
1999-11-12T17:17:56.790Z,40.785,31.12,10,5.5,mb,,,,1.11,us,usp0009hf0,2014-11-07T01:08:57.576Z,"western Turkey",earthquake,,,,62,reviewed,us,us
1999-11-12T17:16:50.120Z,40.755,31.022,10,4.8,mb,,,,1.02,us,usp0009hez,2014-11-07T01:08:57.568Z,"western Turkey",earthquake,,,,30,reviewed,us,us
1999-11-12T17:13:42.180Z,40.868,31.101,10,4.3,mb,,,,1.21,us,usp0009hey,2014-11-07T01:08:57.567Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-11-12T16:57:19.550Z,40.758,31.161,10,7.2,mwc,,,,1.11,us,usp0009hev,2017-04-26T17:56:31.582Z,"western Turkey",earthquake,,,,,reviewed,us,hrv
1999-11-12T09:15:14.960Z,40.852,28.688,5.4,2.9,md,,,,,us,usp0009he7,2014-11-07T01:08:57.453Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-12T08:26:34.760Z,40.639,29.146,22,2.6,md,,,,,us,usp0009he5,2014-11-07T01:08:57.359Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-11T14:55:24.320Z,40.784,30.448,10,4.1,mb,,,,1.27,us,usp0009hd6,2014-11-07T01:08:57.118Z,"western Turkey",earthquake,,,,12,reviewed,us,us
1999-11-11T14:49:19.550Z,40.824,30.229,8.6,3.3,md,,,,,us,usp0009hd5,2014-11-07T01:08:57.117Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-11T14:41:25.610Z,40.744,30.266,22,5.7,mwb,,,,,us,usp0009hd3,2017-04-26T17:56:30.990Z,"western Turkey",earthquake,,,,,reviewed,isk,us
1999-11-07T17:06:06.080Z,40.738,30.751,10,4.2,mb,,,,1.18,us,usp0009h7w,2014-11-07T01:08:55.708Z,"western Turkey",earthquake,,,,16,reviewed,us,us
1999-11-07T16:54:41.730Z,40.693,30.725,10,5,mwc,,,,1.14,us,usp0009h7v,2017-04-26T17:56:29.260Z,"western Turkey",earthquake,,,,,reviewed,us,hrv
1999-11-07T11:15:36.460Z,40.745,30.227,10,3.8,mb,,,,0.79,us,usp0009h7e,2014-11-07T01:08:55.594Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-05T08:35:13.550Z,40.709,29.131,7.6,3.2,md,,,,,us,usp0009h47,2014-11-07T01:08:54.924Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-05T07:55:16.910Z,40.478,29.012,8.1,2.7,md,,,,,us,usp0009h45,2014-11-07T01:08:54.918Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-31T22:14:55.170Z,40.521,29.253,11.4,2.7,md,,,,,us,usp0009gwp,2014-11-07T01:08:47.847Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-31T04:11:30.400Z,40.637,29.096,19.4,2.7,md,,,,,us,usp0009gv9,2014-11-07T01:08:47.641Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-31T00:11:22.230Z,40.759,31.005,2.3,2.9,md,,,,,us,usp0009gv0,2014-11-07T01:08:47.623Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-31T00:00:07.250Z,40.762,27.535,3.5,2.8,md,,,,,us,usp0009guz,2014-11-07T01:08:47.622Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-30T23:11:28.070Z,40.677,30.719,15.6,2.6,md,,,,,us,usp0009gux,2014-11-07T01:08:47.619Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-29T13:31:10.520Z,40.121,29.399,7.5,3,md,,,,,us,usp0009gs4,2014-11-07T01:08:47.077Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-29T10:03:41.420Z,40.487,29.332,14.8,2.9,md,,,,,us,usp0009gry,2014-11-07T01:08:47.066Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-27T05:32:38.000Z,40.535,29.245,6.3,3,md,,,,,us,usp0009gp7,2014-11-07T01:08:46.806Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-26T08:28:47.410Z,40.746,27.563,5.3,3,md,,,,,us,usp0009gmh,2014-11-07T01:08:46.375Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-24T17:18:11.740Z,40.94,31.186,9,2.9,md,,,,,us,usp0009gj0,2014-11-07T01:08:46.073Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-24T15:00:53.150Z,40.963,29.445,16.5,2.7,md,,,,,us,usp0009ghu,2014-11-07T01:08:46.061Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-23T02:49:52.180Z,40.707,29.2,7,3.1,md,,,,,us,usp0009gf7,2014-11-07T01:08:45.741Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-23T02:04:37.690Z,40.64,29.104,16.8,2.9,md,,,,,us,usp0009gf2,2014-11-07T01:08:45.668Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-23T00:33:27.680Z,40.88,31.084,8.1,3.5,md,,,,,us,usp0009gey,2014-11-07T01:08:45.662Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-22T22:02:36.590Z,40.429,29.203,17.7,2.5,md,,,,,us,usp0009gek,2014-11-07T01:08:45.640Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-21T22:07:31.290Z,40.84,31.095,12.3,3.2,md,,,,,us,usp0009gct,2014-11-07T01:08:45.393Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-20T23:08:19.540Z,40.77,29.087,10,4.6,mb,,,,1.27,us,usp0009gax,2014-11-07T01:08:45.133Z,"western Turkey",earthquake,,,,42,reviewed,us,us
1999-10-19T23:20:18.100Z,40.501,27.124,11.4,3.5,md,,,,,us,usp0009g90,2014-11-07T01:08:44.597Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-19T20:33:36.050Z,40.73,30.935,12.6,3,md,,,,,us,usp0009g8r,2014-11-07T01:08:44.580Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-19T19:27:10.580Z,40.7,29.176,9.1,2.9,md,,,,,us,usp0009g8n,2014-11-07T01:08:44.574Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-19T14:19:47.270Z,40.726,30.681,5.3,2.8,md,,,,,us,usp0009g84,2014-11-07T01:08:44.538Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-17T10:39:46.880Z,40.81,30.191,9.8,3.3,md,,,,,us,usp0009g2m,2014-11-07T01:08:43.024Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-14T14:20:33.560Z,40.735,30.404,0.3,3.6,md,,,,,us,usp0009fu1,2014-11-07T01:08:41.812Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-14T08:28:53.970Z,39.995,27.894,0.3,2.7,md,,,,,us,usp0009ftm,2014-11-07T01:08:41.752Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-11T04:59:11.490Z,40.773,31.091,2.2,3.1,md,,,,,us,usp0009fpz,2014-11-07T01:08:41.324Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-11T02:47:47.140Z,40.667,29.048,0.1,3.9,md,,,,,us,usp0009fpt,2014-11-07T01:08:41.310Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-10T17:36:44.970Z,40.641,29.101,5.6,2.5,md,,,,,us,usp0009fpc,2014-11-07T01:08:41.276Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-10T16:54:02.760Z,40.823,27.577,6.4,2.8,md,,,,,us,usp0009fpb,2014-11-07T01:08:41.274Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-10T14:46:55.150Z,40.579,28.963,5.1,2.7,md,,,,,us,usp0009fp4,2014-11-07T01:08:41.223Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-10T11:00:24.850Z,40.676,29.063,5.9,2.7,md,,,,,us,usp0009fnx,2014-11-07T01:08:41.201Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-05T17:25:33.090Z,40.777,30.973,8.6,3.1,md,,,,,us,usp0009fg4,2014-11-07T01:08:40.406Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T19:24:48.650Z,40.609,29.04,9.1,2.9,md,,,,,us,usp0009fdj,2014-11-07T01:08:39.566Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T18:17:34.450Z,40.688,29.988,9.7,3.1,md,,,,,us,usp0009fdg,2014-11-07T01:08:39.559Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T16:19:34.760Z,40.774,29.898,13.1,3.1,md,,,,,us,usp0009fdb,2014-11-07T01:08:39.539Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T15:58:44.870Z,40.734,29.987,14.8,2.7,md,,,,,us,usp0009fd8,2014-11-07T01:08:39.523Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T04:16:26.720Z,40.867,31.106,8,2.8,md,,,,,us,usp0009fc8,2014-11-07T01:08:39.327Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T00:46:27.990Z,40.771,31.044,5.9,2.7,md,,,,,us,usp0009fc0,2014-11-07T01:08:39.261Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-03T00:35:01.830Z,40.784,29.798,5.5,2.7,md,,,,,us,usp0009fbz,2014-11-07T01:08:39.257Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-02T23:02:04.450Z,40.77,30.682,9.4,2.8,md,,,,,us,usp0009fbv,2014-11-07T01:08:39.236Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-10-02T22:14:32.120Z,40.707,30.566,13.1,2.8,md,,,,,us,usp0009fbq,2014-11-07T01:08:39.203Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-29T00:13:05.580Z,40.739,29.346,10,5.2,mwc,,,,1.23,us,usp0009f5w,2017-04-26T17:56:20.582Z,"western Turkey",earthquake,,,,,reviewed,us,hrv
1999-09-27T04:41:17.600Z,40.753,29.972,5.3,2.9,md,,,,,us,usp0009f3a,2014-11-07T01:08:32.672Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-26T23:44:12.080Z,40.749,29.733,5.5,3.3,md,,,,,us,usp0009f2v,2014-11-07T01:08:32.612Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-26T14:03:46.080Z,40.403,29.16,9.5,2.7,md,,,,,us,usp0009f26,2014-11-07T01:08:32.537Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-26T11:12:53.050Z,40.033,30.055,10,3.9,mb,,,,1,us,usp0009f20,2014-11-07T01:08:32.525Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-09-25T07:04:24.410Z,40.626,30.55,5,3.2,md,,,,,us,usp0009f0b,2014-11-07T01:08:31.767Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-24T20:10:45.300Z,40.771,29.195,8.7,3.4,md,,,,,us,usp0009ez6,2014-11-07T01:08:31.666Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-24T13:44:49.780Z,40.804,30.297,10,3.8,md,,,,,us,usp0009eyf,2014-11-07T01:08:31.591Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-23T07:19:23.490Z,40.787,29.808,12.6,2.6,md,,,,,us,usp0009ewq,2014-11-07T01:08:31.447Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-23T06:24:12.750Z,40.741,29.811,7.8,3.3,md,,,,,us,usp0009ewk,2014-11-07T01:08:31.438Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-21T12:46:21.330Z,40.772,27.623,18.6,3.3,md,,,,,us,usp0009eta,2014-11-07T01:08:30.994Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-21T04:34:33.090Z,40.651,27.671,9.2,2.8,md,,,,,us,usp0009esk,2014-11-07T01:08:30.920Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-20T22:16:40.620Z,40.715,27.59,5.9,3.2,md,,,,,us,usp0009erk,2014-11-07T01:08:30.795Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-20T21:44:31.850Z,40.707,27.591,7.9,3.7,md,,,,,us,usp0009ere,2014-11-07T01:08:30.748Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-20T21:27:59.200Z,40.644,27.589,10,4.8,mb,,,,1.18,us,usp0009era,2014-11-07T01:08:30.714Z,"western Turkey",earthquake,,,,56,reviewed,us,us
1999-09-20T00:16:54.070Z,40.639,29.105,5.6,2.7,md,,,,,us,usp0009ep3,2014-11-07T01:08:30.304Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-20T00:07:43.230Z,40.676,30.503,5.3,3.4,md,,,,,us,usp0009ep2,2014-11-07T01:08:30.303Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T20:30:54.330Z,40.649,30.502,3.8,3.2,md,,,,,us,usp0009eny,2014-11-07T01:08:30.295Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T20:26:35.770Z,40.636,30.527,10,4.3,mb,,,,1.02,us,usp0009enx,2014-11-07T01:08:30.290Z,"western Turkey",earthquake,,,,11,reviewed,us,us
1999-09-19T18:19:53.270Z,40.68,29.175,2.6,3.1,md,,,,,us,usp0009enn,2014-11-07T01:08:30.272Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T17:59:53.480Z,40.895,30.35,12.6,2.8,md,,,,,us,usp0009enm,2014-11-07T01:08:30.271Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T16:31:33.520Z,40.779,29.199,21,2.7,md,,,,,us,usp0009ene,2014-11-07T01:08:30.236Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T15:42:05.620Z,40.72,30.023,16.7,3,md,,,,,us,usp0009enb,2014-11-07T01:08:30.231Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T02:26:48.960Z,40.622,29.11,8.3,2.7,md,,,,,us,usp0009emm,2014-11-07T01:08:30.144Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-19T01:13:41.120Z,40.707,29.964,5.5,2.8,md,,,,,us,usp0009emj,2014-11-07T01:08:30.141Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T22:13:28.170Z,40.778,29.917,9.1,2.8,md,,,,,us,usp0009emd,2014-11-07T01:08:30.085Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T21:14:40.800Z,40.603,29.05,21.8,2.9,md,,,,,us,usp0009em9,2014-11-07T01:08:30.030Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T19:15:29.130Z,40.659,29.14,12,2.6,md,,,,,us,usp0009em2,2014-11-07T01:08:30.014Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T17:52:21.840Z,40.781,30.303,12.7,2.9,md,,,,,us,usp0009em0,2014-11-07T01:08:30.010Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T17:14:28.990Z,40.621,29.137,5.5,2.7,md,,,,,us,usp0009eky,2014-11-07T01:08:30.007Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-18T00:48:24.660Z,40.607,29.297,10,4.5,mb,,,,1.05,us,usp0009ejt,2014-11-07T01:08:29.881Z,"western Turkey",earthquake,,,,47,reviewed,us,us
1999-09-17T19:50:04.880Z,40.711,30.154,10,4.3,mb,,,,1.08,us,usp0009ejg,2014-11-07T01:08:29.636Z,"western Turkey",earthquake,,,,21,reviewed,us,us
1999-09-17T12:47:56.710Z,40.768,30.627,5.3,2.8,md,,,,,us,usp0009ehs,2014-11-07T01:08:29.452Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-16T17:58:45.530Z,40.484,30.213,7,3.5,md,,,,,us,usp0009egq,2014-11-07T01:08:29.315Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-16T13:10:14.620Z,40.758,29.928,13.6,2.5,md,,,,,us,usp0009eg9,2014-11-07T01:08:29.255Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-16T05:50:39.640Z,40.705,29.964,12.9,2.8,md,,,,,us,usp0009efy,2014-11-07T01:08:29.208Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-15T09:33:33.260Z,40.658,30.779,9.8,3.2,md,,,,,us,usp0009ef4,2014-11-07T01:08:28.811Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-15T09:02:11.730Z,40.631,30.285,6.6,2.9,md,,,,,us,usp0009ef3,2014-11-07T01:08:28.809Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-14T13:35:44.570Z,40.669,29.046,13.2,3,md,,,,,us,usp0009eed,2014-11-07T01:08:28.672Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-14T10:06:50.820Z,40.625,29.109,6.4,2.7,md,,,,,us,usp0009ee6,2014-11-07T01:08:28.647Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-13T13:10:32.810Z,40.723,30.174,9.1,2.7,md,,,,,us,usp0009edh,2014-11-07T01:08:28.566Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-13T11:55:28.180Z,40.709,30.045,13,5.9,mwb,,,,0.93,us,usp0009ede,2017-04-26T17:56:12.131Z,"western Turkey",earthquake,,,,,reviewed,us,us
1999-09-13T09:17:47.080Z,40.727,29.194,5.6,2.6,md,,,,,us,usp0009edc,2014-11-07T01:08:28.508Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-10T05:50:39.640Z,40.705,29.964,12.9,2.8,md,,,,,us,usp0009e8w,2014-11-07T01:08:27.875Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-09T20:21:43.830Z,40.438,30.325,10,3.8,md,,,,1.02,us,usp0009e8a,2014-11-07T01:08:27.801Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1999-09-09T12:56:08.720Z,40.809,30.72,5.3,3.2,md,,,,,us,usp0009e81,2014-11-07T01:08:27.750Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-09T05:41:22.630Z,40.748,30.074,9.6,3.1,md,,,,,us,usp0009e7g,2014-11-07T01:08:27.677Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-09T01:32:08.120Z,40.718,29.144,13.1,5,mb,,,,,us,usp0009e74,2014-11-07T01:08:27.645Z,"western Turkey",earthquake,,,,4,reviewed,isk,us
1999-09-08T13:10:39.930Z,40.681,30.98,8.2,3.5,md,,,,,us,usp0009e6j,2014-11-07T01:08:27.586Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-08T10:14:25.560Z,40.738,30.959,4.9,3,md,,,,,us,usp0009e66,2014-11-07T01:08:27.547Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T11:51:01.710Z,40.74,31.016,10.4,3.2,md,,,,,us,usp0009e31,2014-11-07T01:08:26.789Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T11:50:50.860Z,40.795,31.096,13.5,3.2,md,,,,,us,usp0009e30,2014-11-07T01:08:26.787Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T09:59:52.740Z,40.621,30.94,10,3.8,md,,,,,us,usp0009e2v,2014-11-07T01:08:26.754Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T07:16:08.760Z,40.742,29.694,10.4,2.9,md,,,,,us,usp0009e2t,2014-11-07T01:08:26.748Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T07:15:03.790Z,40.73,30.498,12,2.7,md,,,,,us,usp0009e2s,2014-11-07T01:08:26.745Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T06:59:59.960Z,40.675,31.114,10,3.9,mb,,,,0.85,us,usp0009e2r,2014-11-07T01:08:26.738Z,"western Turkey",earthquake,,,,8,reviewed,us,us
1999-09-06T06:38:42.860Z,40.787,29.778,10.1,3.1,md,,,,,us,usp0009e2q,2014-11-07T01:08:26.736Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-06T06:33:22.550Z,40.542,29.985,10,4,mb,,,,1.09,us,usp0009e2p,2014-11-07T01:08:26.729Z,"western Turkey",earthquake,,,,13,reviewed,us,us
1999-09-05T19:52:38.160Z,40.695,30.546,7.8,3.9,mb,,,,,us,usp0009e21,2014-11-07T01:08:26.457Z,"western Turkey",earthquake,,,,16,reviewed,isk,us
1999-09-04T10:30:46.410Z,40.741,30.032,17.3,4,mb,,,,,us,usp0009e0f,2014-11-07T01:08:26.074Z,"western Turkey",earthquake,,,,2,reviewed,isk,us
1999-09-02T14:25:19.870Z,40.563,30.532,10,4,mb,,,,1.14,us,usp0009dy1,2014-11-07T01:08:25.276Z,"western Turkey",earthquake,,,,9,reviewed,us,us
1999-09-02T11:18:13.280Z,40.808,30.688,9.6,3.4,md,,,,,us,usp0009dxy,2014-11-07T01:08:25.068Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-09-01T03:23:27.100Z,40.566,29.164,10,3.9,mb,,,,1.31,us,usp0009dwh,2014-11-07T01:08:23.306Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-08-31T22:28:34.190Z,40.555,29.13,10,4.2,mb,,,,1.27,us,usp0009dw6,2014-11-07T01:08:21.531Z,"western Turkey",earthquake,,,,29,reviewed,us,us
1999-08-31T11:06:42.050Z,40.729,29.334,4.7,3,md,,,,,us,usp0009dvh,2014-11-07T01:08:21.473Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-08-31T08:33:23.830Z,40.708,29.954,10,4.5,mb,,,,1.13,us,usp0009dv9,2014-11-07T01:08:21.441Z,"western Turkey",earthquake,,,,76,reviewed,us,us
1999-08-31T08:10:49.530Z,40.711,29.949,10,5.2,mwc,,,,1.04,us,usp0009dv7,2017-04-26T17:56:11.013Z,"western Turkey",earthquake,,,,,reviewed,us,hrv
1999-08-30T15:24:37.140Z,40.75,29.266,8.5,3.5,md,,,,,us,usp0009duj,2014-11-07T01:08:21.362Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-08-30T09:00:28.710Z,40.532,29.148,1.2,3,md,,,,,us,usp0009dtv,2014-11-07T01:08:21.289Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-08-30T07:18:06.650Z,40.64,29.114,8.3,3.2,md,,,,,us,usp0009dtr,2014-11-07T01:08:21.282Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-08-29T10:15:02.290Z,40.725,31.173,10,4.2,mb,,,,1.04,us,usp0009dss,2014-11-07T01:08:21.197Z,"western Turkey",earthquake,,,,32,reviewed,us,us
1999-08-28T08:27:47.960Z,40.818,29.871,10,3.5,mb,,,,0.67,us,usp0009drc,2014-11-07T01:08:20.925Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-08-26T17:49:38.080Z,40.744,30.016,10,4.8,mb,,,,1.08,us,usp0009dpe,2014-11-07T01:08:20.205Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-08-24T18:58:57.490Z,40.659,30.16,10,4.2,mb,,,,1.24,us,usp0009dk4,2014-11-07T01:08:19.782Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-08-23T21:54:51.570Z,40.615,29.162,10,4.1,mb,,,,1.07,us,usp0009dj1,2014-11-07T01:08:19.563Z,"western Turkey",earthquake,,,,5,reviewed,us,us
1999-08-23T21:44:27.260Z,40.675,30.991,10,3.9,mb,,,,1.52,us,usp0009dhz,2014-11-07T01:08:19.556Z,"western Turkey",earthquake,,,,5,reviewed,us,us
1999-08-23T20:35:24.310Z,40.73,30.823,10,3.8,mb,,,,1.35,us,usp0009dhu,2014-11-07T01:08:19.547Z,"western Turkey",earthquake,,,,6,reviewed,us,us
1999-08-22T14:30:58.860Z,40.638,30.773,10,4.5,mb,,,,1,us,usp0009dg7,2014-11-07T01:08:19.352Z,"western Turkey",earthquake,,,,48,reviewed,us,us
1999-08-22T01:47:27.580Z,40.564,29.179,10,3.9,mb,,,,0.99,us,usp0009dfm,2014-11-07T01:08:19.234Z,"western Turkey",earthquake,,,,16,reviewed,us,us
1999-08-21T10:01:27.580Z,40.658,29.293,10,3.8,mb,,,,1.27,us,usp0009dej,2014-11-07T01:08:18.805Z,"western Turkey",earthquake,,,,7,reviewed,us,us
1999-08-21T00:40:25.780Z,41.125,29.522,10,3.3,mb,,,,1.43,us,usp0009de1,2014-11-07T01:08:18.432Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-08-20T20:12:42.130Z,40.599,29.159,10,3.9,mb,,,,1.09,us,usp0009ddj,2014-11-07T01:08:18.350Z,"western Turkey",earthquake,,,,9,reviewed,us,us
1999-08-20T15:59:01.980Z,40.753,30.819,10,4.2,mb,,,,1.15,us,usp0009dd3,2014-11-07T01:08:18.310Z,"western Turkey",earthquake,,,,20,reviewed,us,us
1999-08-20T10:00:16.810Z,40.573,30.677,10,4.3,mb,,,,1.05,us,usp0009dcf,2014-11-07T01:08:18.197Z,"western Turkey",earthquake,,,,22,reviewed,us,us
1999-08-20T09:48:36.740Z,40.694,29.708,10,4,mb,,,,1.49,us,usp0009dcd,2014-11-07T01:08:18.193Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-08-20T09:28:54.780Z,40.58,29.274,10,4.5,mb,,,,1.12,us,usp0009dcb,2014-11-07T01:08:18.181Z,"western Turkey",earthquake,,,,33,reviewed,us,us
1999-08-20T00:03:01.960Z,40.72,29.994,10,4.1,mb,,,,1.19,us,usp0009dbt,2014-11-07T01:08:17.932Z,"western Turkey",earthquake,,,,13,reviewed,us,us
